driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,Xin,Yin,Xout,Yout
-685.1410956,-93.22221307,0.020262823,-595.7667959,74.07771308,-595.0920067,84.05492009
-685.011661,-93.29818248,0.020249276,-595.876981,74.08494114,-595.2215462,84.06343828
-684.8820978,-93.37393288,0.02023434,-595.9953124,74.09267764,-595.3428864,84.07137196
-684.7521729,-93.44903242,0.020219691,-596.1045497,74.09957439,-595.4734121,84.07963779
-684.622102,-93.52390664,0.020205214,-596.2238915,74.10710923,-595.5937778,84.08723732
-684.4917992,-93.59834882,0.020191052,-596.3322123,74.11368248,-595.7252567,84.09524573
-684.361227,-93.672345,0.020177971,-596.4521123,74.12097332,-595.8451567,84.10253657
-684.23053,-93.74612098,0.020165399,-596.5604414,74.12729535,-595.9766045,84.11023752
-684.099483,-93.81924478,0.020153677,-596.679891,74.13426992,-596.0969901,84.11726678
-683.9682936,-93.89213986,0.020142063,-596.789272,74.14041413,-596.2274175,84.12461763
-683.8368799,-93.96460268,0.02013065,-596.9077659,74.14704779,-596.3487923,84.13141299
-683.7052043,-94.03661484,0.020119466,-597.0181825,74.15300957,-596.4782143,84.13842065
-683.5734076,-94.10840553,0.020108397,-597.1357292,74.15930866,-596.6005682,84.14497853
-683.4412721,-94.17954258,0.020097805,-597.2471618,74.16508315,-596.729003,84.1516497
-683.3089979,-94.25044742,0.02008735,-597.3637662,74.17105341,-596.8523297,84.15796648
-683.176507,-94.32091974,0.020077143,-597.4762059,74.17663638,-596.979785,84.16430709
-683.0437615,-94.39093672,0.020067145,-597.591874,74.18228349,-597.104077,84.17037911
-682.9108986,-94.46073097,0.02005724,-597.705313,74.18767086,-597.2305593,84.17639495
-682.7777082,-94.52987008,0.020047291,-597.820051,74.19300046,-597.3558088,84.18221861
-682.6443827,-94.59877355,0.020036506,-597.9344778,74.19818796,-597.4813284,84.18791546
-682.510848,-94.6672442,0.020024244,-598.0482877,74.20320522,-597.6075321,84.19348722
-682.3770659,-94.73525505,0.02001137,-598.1636919,74.20818853,-597.7320981,84.19887053
-682.2431704,-94.80304203,0.019998237,-598.276572,74.21289819,-597.8592562,84.20418678
-682.1089585,-94.87017269,0.019985391,-598.3929488,74.21767324,-597.9828723,84.20926156
-681.9746152,-94.9370647,0.019973187,-598.5049016,74.22208017,-598.1109809,84.21431849
-681.8400705,-95.00352385,0.019962108,-598.6222469,74.22664292,-598.2336499,84.21908968
-681.7052855,-95.06951931,0.01995885,-598.7332762,74.23075204,-598.3627038,84.22388349
-681.5703906,-95.13528995,0.019959151,-598.8515881,74.23509864,-598.4844267,84.22835599
-681.4351907,-95.20040247,0.019964515,-598.9617112,74.23891569,-598.6144072,84.23288287
-681.2998621,-95.26527306,0.019969995,-599.0809834,74.24304246,-598.735189,84.23706199
-681.1643396,-95.32970947,0.019975676,-599.1902199,74.24657343,-598.8660751,84.24131856
-681.0285824,-95.39367691,0.019983713,-599.3102812,74.2504672,-598.9861365,84.24521233
-680.8927184,-95.45741781,0.019993548,-599.4189861,74.25373289,-599.1175211,84.2491878
-680.7565599,-95.52049629,0.020025964,-599.5388717,74.25734423,-599.2377758,84.25281026
-680.6202743,-95.58332889,0.020062346,-599.6485712,74.26041057,-599.3681813,84.25647887
-680.4838019,-95.64572393,0.020105543,-599.767532,74.26372068,-599.489377,84.25985142
-680.3470984,-95.70764225,0.020148992,-599.8782067,74.26658357,-599.6188215,84.26321897
-680.2102904,-95.76933097,0.020192544,-599.9962487,74.26959772,-599.7409509,84.26633834
-680.0731967,-95.83034731,0.020236045,-600.1078859,74.27225324,-599.869446,84.26941016
-679.935976,-95.89111245,0.02027871,-600.2250134,74.27497643,-599.9925034,84.27227302
-679.798575,-95.95143344,0.020319941,-600.3376068,74.27742091,-600.1200543,84.27505418
-679.6609453,-96.01126853,0.020360578,-600.4538249,74.2798581,-600.2440334,84.27765723
-679.5232129,-96.07087015,0.020400974,-600.5673691,74.28208795,-600.3706444,84.28015274
-679.3852045,-96.12978902,0.020441667,-600.6826834,74.28424409,-600.4955382,84.28249277
-679.2470687,-96.18845167,0.020482366,-600.7971767,74.28625598,-600.6212099,84.28470764
-679.1087601,-96.24666384,0.020523062,-600.9115973,74.28813625,-600.747007,84.28678166
-678.9702247,-96.30438122,0.020562343,-601.0270332,74.28992688,-600.8717449,84.28872109
-678.8315889,-96.36186139,0.020601004,-601.1405691,74.29153645,-600.998435,84.2905263
-678.6926873,-96.41864883,0.020638952,-601.2569391,74.29310263,-601.1222466,84.29219548
-678.5536578,-96.47517503,0.020677025,-601.3695976,74.29444654,-601.249821,84.2937292
-678.4144632,-96.5312448,0.020715294,-601.4868921,74.29578508,-601.3727148,84.29513324
-678.2750442,-96.58681099,0.020755012,-601.5986779,74.29686822,-601.5011677,84.29639279
-678.1355272,-96.64213631,0.020795899,-601.7168864,74.29797592,-601.623153,84.29753661
-677.9957549,-96.69675944,0.020849674,-601.8277943,74.29880265,-601.7524885,84.2985191
-677.8558544,-96.75111564,0.020905873,-601.9469109,74.29967619,-601.8735701,84.29940724
-677.7157962,-96.8050093,0.020966059,-602.0569422,74.3002509,-602.0037855,84.30010962
-677.5755162,-96.8583885,0.021026525,-602.1769619,74.30088695,-602.1239675,84.30074653
-677.4351404,-96.91152227,0.021086779,-602.2861204,74.301214,-602.2550578,84.30116575
-677.2945184,-96.96394173,0.021140243,-602.4062448,74.30158714,-602.3751822,84.30153889
-677.1537688,-97.01608688,0.021172197,-602.5161475,74.30169392,-602.5054847,84.30168824
-677.0128676,-97.06776261,0.021168979,-602.6354592,74.30180167,-602.6264227,84.30179759
-676.8717496,-97.11891382,0.021147179,-602.7463003,74.30168794,-602.7557871,84.30168344
-676.7305394,-97.16981596,0.021117942,-602.8647234,74.301535,-602.8776135,84.30152669
-676.5890935,-97.22000141,0.021088932,-602.9764961,74.30119778,-603.0060456,84.30115412
-676.4475255,-97.26990913,0.021055358,-603.0940388,74.3007891,-603.128751,84.30072885
-676.3058123,-97.31935046,0.021014433,-603.2067341,74.30022548,-603.2562588,84.30010285
-676.163894,-97.36826477,0.020905869,-603.3234042,74.29956591,-603.3798342,84.29940669
-676.0218888,-97.41693058,0.020768365,-603.4370066,74.29877298,-603.5064323,84.29853198
-675.8796594,-97.46489153,0.020589487,-603.5528077,74.29786708,-603.6308729,84.29756236
-675.7373189,-97.5125768,0.020410626,-603.6673008,74.29684175,-603.7565766,84.29644323
-675.59484,-97.55981086,0.020231838,-603.7822307,74.29569369,-603.8818836,84.29519714
-675.4521763,-97.60653117,0.020054858,-603.8976094,74.29443275,-604.0066971,84.29383773
-675.3094329,-97.65301148,0.019879523,-604.0116705,74.2930466,-604.132867,84.29231214
-675.1664791,-97.69881869,0.019720253,-604.1279309,74.29154685,-604.256793,84.29071654
-675.0234286,-97.7443554,0.019564097,-604.2411264,74.28992666,-604.3838214,84.28890851
-674.8802449,-97.78946294,0.019412835,-604.3582683,74.28818497,-604.5068596,84.28708094
-674.7368978,-97.8340697,0.019261796,-604.4706111,74.28633491,-604.6347323,84.28498803
-674.5934774,-97.87844494,0.019110835,-604.5886311,74.28434847,-604.756885,84.2829329
-674.4498562,-97.92217564,0.018959738,-604.700139,74.28227287,-604.8855835,84.28055324
-674.3061532,-97.96563955,0.018807398,-604.8190283,74.28003923,-605.0068586,84.27827506
-674.1623195,-98.00869463,0.018653138,-604.9297097,74.27774249,-605.1363731,84.27560677
-674.0183435,-98.05126082,0.018497875,-605.0494594,74.2752593,-605.2567786,84.27311001
-673.8743,-98.09360367,0.018342252,-605.1593219,74.27274575,-605.3871006,84.27015125
-673.7300633,-98.13533103,0.01818683,-605.2794141,74.27000959,-605.5071928,84.2674151
-673.5857601,-98.17679576,0.018031407,-605.3894947,74.26727152,-605.6372451,84.26420204
-673.4413274,-98.21787272,0.017875948,-605.5090534,74.2642959,-605.7578583,84.26120022
-673.2967735,-98.2584735,0.017719001,-605.6200174,74.26132384,-605.8870151,84.25775882
-673.1521576,-98.29885949,0.017561446,-605.738719,74.25812048,-606.008472,84.25448148
-673.0073545,-98.33865979,0.017403038,-605.8505596,74.25491176,-606.1367394,84.25081597
-672.8625002,-98.37820206,0.017244728,-605.9684098,74.25148481,-606.2590331,84.24726083
-672.7175168,-98.41737794,0.017086502,-606.0811198,74.24803681,-606.3864173,84.2433754
-672.5724327,-98.45609118,0.016930176,-606.1981243,74.24439039,-606.5095412,84.23954018
-672.4272914,-98.4945985,0.01677587,-606.3116937,74.24070054,-606.6360515,84.23543876
-672.2819684,-98.53255026,0.016638528,-606.427856,74.23683862,-606.760001,84.23132108
-672.1366086,-98.57024851,0.01650478,-606.5422775,74.2329043,-606.8856437,84.22700754
-671.9911197,-98.60760097,0.016376146,-606.6576012,74.22883076,-607.0104143,84.22260497
-671.8455488,-98.64450254,0.016247698,-606.7728695,74.2246493,-607.135194,84.21808319
-671.699925,-98.68120595,0.016119552,-606.8873589,74.22036795,-607.2607804,84.21339334
-671.5541232,-98.71737962,0.015994226,-607.0034692,74.21593671,-607.3847008,84.20866719
-671.408298,-98.75330299,0.015878582,-607.1171296,74.21145132,-607.5110968,84.2036878
-671.2623429,-98.78889861,0.01577646,-607.2340789,74.20676771,-607.6341603,84.19876124
-671.1163228,-98.82405256,0.015682665,-607.3469203,74.20208199,-607.7613548,84.1934905
-670.9702536,-98.85901478,0.015591631,-607.4647025,74.19714369,-607.8835667,84.18836747
-670.824009,-98.89346889,0.015500755,-607.5767331,74.19226141,-608.0115506,84.18280362
-670.677753,-98.92767366,0.015409703,-607.6953409,74.18706624,-608.1329173,84.177488
-670.5313656,-98.96156521,0.015318339,-607.806567,74.18199119,-608.2616833,84.17162928
-670.3849284,-98.99502086,0.015223302,-607.9259934,74.17653704,-608.3822114,84.16612487
-670.2384452,-99.02828982,0.015126874,-608.0364211,74.17127296,-608.5117525,84.15996958
-670.0917887,-99.0610701,0.015028357,-608.1564054,74.16556328,-608.6317367,84.15425989
-669.945132,-99.0936023,0.014929925,-608.2665632,74.16009497,-608.7614884,84.14783991
-669.7983429,-99.12583582,0.014831515,-608.3862659,74.15415683,-608.8817301,84.14187505
-669.6515182,-99.15764047,0.014733377,-608.4972685,74.14844301,-609.0106143,84.13525812
-669.5046506,-99.18926391,0.014635455,-608.6161436,74.14230654,-609.1316586,84.12900992
-669.3576124,-99.22041901,0.014538779,-608.7279839,74.13634502,-609.2596816,84.12219989
-669.2105842,-99.25132774,0.014442463,-608.8460374,74.130014,-609.3815215,84.11566655
-669.063423,-99.28195249,0.01434651,-608.9587053,74.12380273,-609.5086927,84.10866697
-668.9162394,-99.31215558,0.014250688,-609.0759424,74.11728082,-609.6313223,84.10184657
-668.7690158,-99.34218293,0.014154889,-609.1894244,74.11081785,-609.7576544,84.09466053
-668.6216244,-99.37176191,0.014059039,-609.3058465,74.10410863,-609.8810713,84.08755074
-668.4742524,-99.40109631,0.013962837,-609.4201372,74.09739155,-610.006569,84.08018163
-668.3267472,-99.43016119,0.013866101,-609.5357472,74.09049843,-610.1307693,84.07278017
-668.1792316,-99.45881181,0.013769112,-609.6508424,74.0835248,-610.255436,84.06523139
-668.0316789,-99.48729218,0.013672049,-609.7656438,74.07645115,-610.3804154,84.05753606
-667.8839613,-99.5153442,0.013575018,-609.8815433,74.06921839,-610.5042506,84.04981134
-667.7362717,-99.54315377,0.01347828,-609.9955453,74.06196742,-610.6299991,84.04182054
-667.5884492,-99.5707083,0.013381778,-610.112249,74.05447319,-610.7530022,84.03392385
-667.4406273,-99.59785637,0.013288122,-610.2254688,74.04704792,-610.8795018,84.02563704
-667.2927708,-99.62483973,0.013195408,-610.3429686,74.03929068,-611.0016803,84.01757203
-667.1447528,-99.65141458,0.013104127,-610.4554153,74.03169458,-611.128921,84.0089883
-666.9967704,-99.67774903,0.013012939,-610.5737022,74.02367289,-611.2502833,84.00075854
-666.8486555,-99.70384253,0.012921747,-610.6853839,74.01590945,-611.3782564,83.99187695
-666.7005513,-99.7295369,0.012831009,-610.8044479,74.00762202,-611.4988117,83.98348584
-666.5524149,-99.75507185,0.012740849,-610.9153612,73.99969515,-611.6275198,83.97430442
-666.4041202,-99.78021738,0.012653519,-611.0351717,73.99114102,-611.7473303,83.96575029
-666.2558678,-99.80512447,0.012567024,-611.1453693,73.98305118,-611.8766877,83.956274
-666.1074839,-99.82980422,0.012481328,-611.2651239,73.97426886,-611.9965198,83.947486
-665.9591193,-99.85409185,0.012395748,-611.3761106,73.96592539,-612.125056,83.93783999
-665.8107251,-99.87822513,0.012310175,-611.495066,73.95697143,-612.2456523,83.92876265
-665.6621756,-99.90198728,0.012224521,-611.606838,73.94837205,-612.3733704,83.91895017
-665.5136746,-99.92551277,0.012138507,-611.7249975,73.93924965,-612.4947267,83.90958149
-665.3650429,-99.94882409,0.012052019,-611.8375575,73.93039176,-612.6216234,83.89960641
-665.2164386,-99.97175022,0.011965271,-611.9549269,73.92110409,-612.7437332,83.88994477
-665.0678068,-99.99452707,0.011878468,-612.0682749,73.91198546,-612.8698079,83.87981094
-664.9190232,-100.016951,0.011791661,-612.1848617,73.90253569,-612.9926628,83.86985516
-664.7702932,-100.0391405,0.011704971,-612.298991,73.89315467,-613.1179217,83.85956588
-664.621434,-100.0611288,0.011618291,-612.4148016,73.88354603,-613.2415146,83.84931472
-664.4726093,-100.0827394,0.011532141,-612.529705,73.87390105,-613.3659642,83.83887324
-664.3237589,-100.1042058,0.01144613,-612.6447458,73.86413673,-613.4902882,83.82832551
-664.1747605,-100.1253375,0.011360302,-612.7604156,73.85422632,-613.6139356,83.81773492
-664.0258201,-100.146237,0.011274556,-612.8746916,73.84430949,-613.7389848,83.80688934
-663.8767525,-100.1669484,0.011188779,-612.9911206,73.83413213,-613.8618365,83.79615271
-663.7277253,-100.1872894,0.011102985,-613.104637,73.8240659,-613.987605,83.785008
-663.5786743,-100.2074915,0.011016966,-613.221819,73.81362007,-614.1096669,83.7741284
-663.4294794,-100.2273767,0.010930026,-613.3345815,73.80340744,-614.2361484,83.76268338
-663.2803461,-100.2470323,0.010842872,-613.4525097,73.79269167,-614.3574264,83.75166381
-663.1310878,-100.2665126,0.010755427,-613.5645235,73.78233565,-614.484615,83.73991727
-662.981875,-100.2856305,0.010668075,-613.6831912,73.77134851,-614.6051154,83.72876061
-662.8326403,-100.3046147,0.010580885,-613.7944561,73.76085239,-614.7330106,83.71671074
-662.6832662,-100.3233,0.010494229,-613.9138578,73.74959225,-614.8527382,83.70541988
-662.5339563,-100.3417587,0.010410749,-614.0243754,73.73895909,-614.9813376,83.69306495
-662.3845244,-100.3600547,0.010329752,-614.1439337,73.72746506,-615.1008958,83.68157092
-662.2351421,-100.3779962,0.010251245,-614.2548658,73.71659954,-615.2290104,83.66903856
-662.0857397,-100.395809,0.010173049,-614.3738174,73.70494242,-615.3491317,83.65726687
-661.9362024,-100.4133401,0.010094844,-614.4855036,73.69381395,-615.4764515,83.64459393
-661.7867314,-100.4306468,0.010017086,-614.6036889,73.68201241,-615.5972947,83.63252735
-661.6371414,-100.4478027,0.00993958,-614.7161358,73.6706184,-615.7238127,83.61971822
-661.4876045,-100.4646113,0.009866963,-614.8335628,73.65867534,-615.8453692,83.60735605
-661.3380489,-100.4812957,0.009795474,-614.9467664,73.64701435,-615.971089,83.59441417
-661.1883631,-100.4977144,0.009725888,-615.0634436,73.63493266,-616.0933496,83.58175595
-661.0387451,-100.5139108,0.009656374,-615.1773954,73.62300376,-616.2182792,83.56868428
-660.8890112,-100.5299675,0.009586835,-615.2933308,73.61078632,-616.3412354,83.55572956
-660.739333,-100.5456829,0.009517231,-615.408019,73.59858893,-616.4653861,83.54253054
-660.5896378,-100.5612784,0.0094473,-615.5232174,73.58623875,-616.5890326,83.52927843
-660.4398166,-100.5766232,0.00937644,-615.6386235,73.57377278,-616.7124223,83.51595342
-660.2900644,-100.5917476,0.009305281,-615.7530779,73.56129353,-616.8367655,83.50240116
-660.1401994,-100.606743,0.00923385,-615.8691962,73.54855729,-616.9593992,83.48895252
-659.9903924,-100.6214035,0.009162486,-615.9829054,73.53595187,-617.0844395,83.47509784
-659.8405695,-100.6359484,0.009091144,-616.0997337,73.52294329,-617.2063189,83.46152816
-659.6906254,-100.6502576,0.009019812,-616.2126993,73.5102143,-617.3320538,83.4473691
-659.5407507,-100.6643488,0.008948766,-616.330237,73.49693117,-617.453179,83.4336812
-659.390767,-100.6783216,0.008877823,-616.4424674,73.48408063,-617.5795997,83.41921678
-659.2408425,-100.6919662,0.008807114,-616.5607135,73.47052096,-617.699971,83.40541362
-659.0909035,-100.7054997,0.008736418,-616.672232,73.45754963,-617.8270535,83.39064519
-658.9408482,-100.7188122,0.008665695,-616.7911793,73.4437126,-617.9466779,83.37672942
-658.7908622,-100.7319092,0.008595008,-616.9019966,73.43062269,-618.0744112,83.36165708
-658.640771,-100.7448983,0.008524273,-617.0212716,73.4165416,-618.1936862,83.34757599
-658.49074,-100.7575661,0.008453301,-617.1321374,73.40325654,-618.3212953,83.33229997
-658.3406956,-100.7701271,0.00838228,-617.2510101,73.38901051,-618.4409216,83.31796365
-658.1905399,-100.7824817,0.008311128,-617.3626035,73.37545712,-618.5677559,83.3025719
-658.0404531,-100.7946236,0.008240031,-617.4807413,73.36108884,-618.6880656,83.2879397
-657.8903533,-100.8066603,0.008168939,-617.5930459,73.34726714,-618.814141,83.27243347
-657.7401376,-100.8183979,0.008097983,-617.7104527,73.33277921,-618.9351296,83.25750422
-657.5899979,-100.8300257,0.008027507,-617.8234624,73.31868796,-619.0604518,83.2418859
-657.439752,-100.8414614,0.007957835,-617.9401425,73.30408292,-619.1821145,83.22665846
-657.2895741,-100.8526877,0.007888629,-618.0538524,73.28972078,-619.3066878,83.21093055
-657.1393844,-100.863813,0.007819622,-618.1698099,73.27500109,-619.4290198,83.19540383
-656.9890848,-100.8746575,0.007750596,-618.2842175,73.26036652,-619.5528463,83.17956915
-656.8388592,-100.8853912,0.007681666,-618.3994588,73.24553449,-619.6758408,83.16374244
-656.6885326,-100.8959466,0.007612799,-618.5145614,73.23062606,-619.7989229,83.14780387
-656.5382727,-100.9062957,0.007544784,-618.6290947,73.21568381,-619.9225711,83.13167689
-656.3880021,-100.9165483,0.007477137,-618.744886,73.20050067,-620.0449145,83.11563687
-656.2376275,-100.9265377,0.007409993,-618.8587176,73.18545054,-620.1692097,83.09920919
-656.0873248,-100.9364156,0.007342892,-618.9751911,73.16999191,-620.2908207,83.08307008
-655.9369261,-100.9461284,0.007275764,-619.088327,73.15483625,-620.4157564,83.06634125
-655.7865927,-100.9556384,0.007208657,-619.2054749,73.13910152,-620.5366423,83.05010517
-655.6362496,-100.9650561,0.007141522,-619.317917,73.12384305,-620.6622162,83.03307409
