Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,Vehicle.Side_Slip_Angle,Gyro.gyro_X,Gyro.gyro_Y,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
0.060893775,9.999974901,0.002611062,0.245439053,0.005203474,199.7800074,6.290618015,-198.0230326,-5.851120105,0.004999981,-0.000202661,0.255339446
0.060893939,9.999975595,0.002611079,0.245938734,0.00520349,199.8768555,6.315533201,-198.1200926,-5.875189995,0.004999987,-0.000169143,0.255830634
0.060893664,9.999976267,0.002611093,0.246438413,0.005203461,199.9736911,6.340496776,-198.2171514,-5.899263652,0.004999993,-0.000181647,0.255681994
0.060894206,9.999976924,0.002611111,0.246938095,0.005203509,200.0705143,6.365508739,-198.3141963,-5.923394199,0.005,-0.000185559,0.255641064
0.060894652,9.999977585,0.002611126,0.247437781,0.005203546,200.167325,6.390569086,-198.411225,-5.947589164,0.005000007,-0.000172997,0.255848441
0.06089562,9.999978222,0.002611151,0.247937472,0.005203628,200.2641231,6.415677812,-198.5082536,-5.97178413,0.005000014,-0.0002104,0.25534137
0.060895799,9.999978884,0.002611168,0.248437169,0.005203645,200.3609087,6.440834915,-198.6052532,-5.996096604,0.005000016,-0.000176715,0.255832582
0.060895538,9.999979525,0.002611183,0.248936865,0.005203618,200.4576817,6.466040376,-198.7022515,-6.020412842,0.005000018,-0.000189052,0.255683979
0.060896092,9.999980151,0.002611201,0.249436563,0.005203666,200.5544421,6.491294196,-198.7992359,-6.044785935,0.005000019,-0.0001928,0.255643062
0.060896548,9.999980781,0.002611216,0.249936265,0.005203704,200.6511898,6.51659637,-198.8962038,-6.069223405,0.005000022,-0.000180073,0.255850465
0.060897525,9.999981387,0.002611242,0.250435973,0.005203787,200.747925,6.541946894,-198.9931717,-6.093660876,0.005000024,-0.000217314,0.255343416
0.060897712,9.999982019,0.002611259,0.250935687,0.005203805,200.8446474,6.567345764,-199.0901102,-6.118215783,0.005000029,-0.000183469,0.25583463
0.060897457,9.999982629,0.002611274,0.251435399,0.005203779,200.9413572,6.592792962,-199.1870475,-6.142774449,0.005000034,-0.000195646,0.255686043
0.060898017,9.999983225,0.002611291,0.251935114,0.005203828,201.0380542,6.618288489,-199.2839707,-6.167389937,0.005000039,-0.000199237,0.255645127
0.060898478,9.999983825,0.002611306,0.252434834,0.005203866,201.1347385,6.64383234,-199.3808772,-6.19206976,0.005000044,-0.000186353,0.255852546
0.060899458,9.999984402,0.002611332,0.252934558,0.005203949,201.23141,6.669424511,-199.4777837,-6.216749583,0.005000048,-0.000223439,0.255345512
0.060899648,9.999985004,0.002611349,0.253434288,0.005203967,201.3280687,6.695064998,-199.5746606,-6.24154677,0.005000038,-0.00018944,0.255836733
0.060899395,9.999985585,0.002611363,0.253934018,0.005203941,201.4247146,6.720753783,-199.6715362,-6.266347712,0.005000028,-0.000201465,0.255688165
0.060899956,9.999986153,0.00261138,0.25443375,0.00520399,201.5213476,6.746490866,-199.7683976,-6.291205441,0.005000017,-0.000204906,0.255647257
0.060900418,9.999986724,0.002611395,0.254933486,0.005204029,201.6179678,6.772276243,-199.8652421,-6.316127462,0.005000004,-0.000191874,0.255854697
0.060901398,9.999987273,0.00261142,0.255433227,0.005204112,201.7145751,6.798109909,-199.9620867,-6.341049484,0.004999992,-0.000228813,0.255347682
0.060901589,9.999987846,0.002611437,0.255932974,0.00520413,201.8111694,6.823991861,-200.0589013,-6.366088794,0.004999983,-0.000194671,0.255838908
0.060901337,9.9999884,0.002611451,0.25643272,0.005204104,201.9077508,6.84992208,-200.1557146,-6.391131856,0.004999974,-0.000206554,0.255690354
0.060901897,9.999988939,0.002611468,0.256932469,0.005204153,202.0043193,6.875900566,-200.2525136,-6.416231668,0.004999966,-0.000209856,0.255649448
0.060902358,9.999989483,0.002611482,0.257432221,0.005204192,202.1008748,6.901927316,-200.3492955,-6.441395729,0.004999961,-0.000196686,0.255856897
0.060903337,9.999990004,0.002611507,0.257931979,0.005204275,202.1974172,6.928002324,-200.4460775,-6.46655979,0.004999955,-0.000233489,0.25534989
0.060903527,9.999990551,0.002611523,0.258431742,0.005204294,202.2939466,6.954125586,-200.5428293,-6.491841064,0.004999956,-0.000199215,0.255841117
0.060903273,9.999991078,0.002611537,0.258931505,0.005204267,202.390463,6.980297085,-200.6395797,-6.517126086,0.004999958,-0.000210966,0.25569257
0.060903831,9.99999159,0.002611553,0.25943127,0.005204316,202.4869662,7.00651682,-200.7363156,-6.542467823,0.004999961,-0.00021414,0.255651665
0.060904289,9.999992108,0.002611568,0.259931039,0.005204355,202.5834564,7.032784787,-200.8330344,-6.567873765,0.004999966,-0.000200842,0.255859122
0.060905265,9.999992603,0.002611592,0.260430813,0.005204438,202.6799334,7.059100982,-200.9297532,-6.593279707,0.004999971,-0.00023752,0.25535212
0.060905452,9.999993123,0.002611608,0.260930593,0.005204456,202.7763972,7.0854654,-201.0264415,-6.618802788,0.00499998,-0.000203121,0.255843355
0.060905194,9.999993624,0.002611621,0.261430372,0.005204429,202.8728479,7.111878023,-201.1231285,-6.644329612,0.004999988,-0.00021475,0.255694816
0.060905748,9.999994111,0.002611637,0.261930153,0.005204478,202.9692853,7.13833885,-201.2198007,-6.669913116,0.004999997,-0.000217802,0.255653919
0.060906202,9.999994603,0.002611651,0.262429938,0.005204516,203.0657096,7.164847879,-201.3164557,-6.695560781,0.005000005,-0.000204384,0.255861392
0.060907174,9.999995073,0.002611675,0.262929728,0.005204599,203.1621205,7.191405103,-201.4131107,-6.721208447,0.005000014,-0.000240943,0.255354404
0.060907356,9.999995569,0.002611691,0.263429524,0.005204617,203.2585182,7.218010519,-201.5097349,-6.746973176,0.005000014,-0.000206426,0.255845659
0.060907094,9.999996044,0.002611704,0.263929319,0.00520459,203.3549026,7.244664108,-201.6063578,-6.772741644,0.005000014,-0.000217939,0.25569714
0.060907644,9.999996507,0.00261172,0.264429116,0.005204638,203.4512736,7.271365871,-201.7029658,-6.798566756,0.005000014,-0.000220875,0.255656254
0.060908094,9.999996975,0.002611733,0.264928917,0.005204676,203.5476313,7.298115802,-201.7995564,-6.824455986,0.005000014,-0.000207344,0.255863732
0.060909061,9.99999742,0.002611756,0.265428723,0.005204758,203.6439756,7.324913897,-201.896147,-6.850345215,0.005000013,-0.00024379,0.255356744
0.060909239,9.999997891,0.002611772,0.265928535,0.005204776,203.7403066,7.351760152,-201.9927065,-6.876351432,0.005000016,-0.000209163,0.255847965
0.060908972,9.999998343,0.002611785,0.266428346,0.005204748,203.836624,7.378654549,-202.0892647,-6.902361384,0.005000019,-0.000220566,0.255699406
0.060909517,9.999998782,0.0026118,0.266928159,0.005204796,203.9329281,7.405597086,-202.1858079,-6.928427943,0.005000022,-0.000223396,0.255658462
0.060909961,9.999999226,0.002611813,0.267427976,0.005204834,204.0292186,7.432587761,-202.2823335,-6.954558575,0.005000025,-0.000209758,0.255865861
0.060910921,9.999999648,0.002611836,0.267927798,0.005204915,204.1254957,7.459626567,-202.3788591,-6.980689207,0.005000028,-0.0002461,0.255358789
0.06091109,10.0000001,0.002611851,0.268427625,0.005204932,204.2217592,7.4867135,-202.4753533,-7.00693675,0.005000022,-0.00021137,0.255849904
0.060910813,10.00000053,0.002611864,0.268927452,0.005204904,204.3180092,7.513848543,-202.5718462,-7.033188023,0.005000016,-0.000222672,0.255701234
0.060911346,10.00000094,0.002611879,0.26942728,0.005204951,204.4142457,7.541031695,-202.668324,-7.059495866,0.005000009,-0.000225401,0.255660179
0.060911776,10.00000136,0.002611891,0.269927113,0.005204987,204.5104685,7.568262951,-202.7647839,-7.085867737,0.005000003,-0.000211665,0.255867464
0.060912721,10.00000176,0.002611914,0.27042695,0.005205067,204.6066777,7.595542306,-202.8612439,-7.112239608,0.004999996,-0.000247911,0.255360281
0.060912873,10.00000219,0.002611928,0.270926792,0.005205083,204.7028732,7.622869755,-202.9576722,-7.138728311,0.004999992,-0.000213086,0.255851306
0.060912579,10.0000026,0.00261194,0.271426634,0.005205053,204.7990551,7.650245281,-203.0540992,-7.16522074,0.004999989,-0.000224295,0.255702548
0.060913093,10.00000299,0.002611954,0.271926477,0.005205098,204.8952233,7.677668883,-203.1505109,-7.191769702,0.004999986,-0.000226933,0.255661425
0.060913503,10.00000339,0.002611965,0.272426324,0.005205133,204.9913778,7.705140556,-203.2469047,-7.218382646,0.004999985,-0.000213109,0.255868658
0.060914429,10.00000377,0.002611986,0.272926176,0.005205211,205.0875186,7.732660296,-203.3432985,-7.244995589,0.004999984,-0.000249267,0.255361426
0.060914564,10.00000418,0.002611999,0.273426033,0.005205225,205.1836455,7.760228097,-203.4396603,-7.271725285,0.004999982,-0.000214356,0.25585244
0.060914251,10.00000456,0.00261201,0.273925888,0.005205194,205.2797587,7.787843941,-203.5360207,-7.298458704,0.00499998,-0.000225481,0.255703671
0.060914748,10.00000494,0.002612022,0.274425746,0.005205238,205.3758581,7.815507828,-203.6323658,-7.325248618,0.004999979,-0.000228036,0.255662553
0.060915143,10.00000532,0.002612033,0.274925606,0.005205272,205.4719436,7.843219753,-203.7286928,-7.352102467,0.004999979,-0.000214131,0.255869794
0.060916055,10.00000568,0.002612053,0.275425471,0.005205349,205.5680153,7.87097971,-203.8250197,-7.378956316,0.004999979,-0.00025021,0.255362573
0.060916176,10.00000606,0.002612065,0.275925342,0.005205362,205.6640731,7.898787696,-203.9213144,-7.405926838,0.004999982,-0.000215222,0.255853604
0.060915852,10.00000643,0.002612074,0.276425211,0.00520533,205.760117,7.926643692,-204.0176077,-7.432901078,0.004999986,-0.000226271,0.255704843
0.060916338,10.00000678,0.002612086,0.276925081,0.005205373,205.8561469,7.954547696,-204.1138856,-7.459931776,0.004999989,-0.000228751,0.255663739
0.060916723,10.00000714,0.002612096,0.277424955,0.005205406,205.9521629,7.982499705,-204.2101451,-7.487026364,0.004999994,-0.000214773,0.255870985
0.060917625,10.00000748,0.002612115,0.277924833,0.005205483,206.0481649,8.010499713,-204.3064046,-7.514120951,0.004999998,-0.00025078,0.255363763
0.060917737,10.00000785,0.002612127,0.278424716,0.005205495,206.1441529,8.038547716,-204.4026316,-7.541332131,0.004999996,-0.00021572,0.2558548
0.060917404,10.00000819,0.002612136,0.278924598,0.005205462,206.2401269,8.066643694,-204.4988572,-7.568547024,0.004999993,-0.0002267,0.255706032
0.06091788,10.00000853,0.002612148,0.279424481,0.005205504,206.3360868,8.094787648,-204.5950672,-7.595818338,0.004999991,-0.000229112,0.255664918
0.060918256,10.00000887,0.002612157,0.279924367,0.005205536,206.4320326,8.122979572,-204.6912587,-7.623153494,0.004999989,-0.000215066,0.255872132
0.060919148,10.00000919,0.002612177,0.280424258,0.005205612,206.5279644,8.151219461,-204.7874502,-7.650488649,0.004999987,-0.000251008,0.255364872
0.06091925,10.00000954,0.002612188,0.280924153,0.005205623,206.623882,8.17950731,-204.8836089,-7.677940317,0.004999988,-0.000215884,0.255855847
0.060918905,10.00000987,0.002612197,0.281424047,0.005205589,206.7197854,8.207843101,-204.9797662,-7.705395694,0.004999989,-0.000226801,0.255707
0.060919371,10.00001018,0.002612208,0.281923943,0.005205631,206.8156747,8.236226833,-205.0759077,-7.732907452,0.004999992,-0.00022915,0.255665801
0.060919733,10.00001051,0.002612218,0.282423841,0.005205661,206.9115498,8.264658501,-205.1720306,-7.760483005,0.004999995,-0.000215044,0.255872898
0.060920611,10.00001081,0.002612236,0.282923744,0.005205736,207.0074107,8.2931381,-205.2681535,-7.788058558,0.004999999,-0.000250927,0.255365519
0.060920698,10.00001114,0.002612247,0.283423652,0.005205746,207.1032573,8.321665624,-205.3642433,-7.815750542,0.005000003,-0.000215743,0.255856365
0.060920336,10.00001145,0.002612256,0.283923558,0.00520571,207.1990896,8.350241056,-205.4603316,-7.843446231,0.005000007,-0.000226603,0.255707375
0.060920783,10.00001175,0.002612266,0.284423465,0.00520575,207.2949077,8.378864394,-205.556404,-7.871198262,0.005000012,-0.000228895,0.255666046
0.060921125,10.00001205,0.002612275,0.284923375,0.005205779,207.3907114,8.407535634,-205.6524577,-7.899014041,0.005000019,-0.000214735,0.255873002
0.060921982,10.00001234,0.002612293,0.28542329,0.005205852,207.4865008,8.436254769,-205.7485114,-7.92682982,0.005000025,-0.000250563,0.255365487
0.060922046,10.00001265,0.002612303,0.285923209,0.00520586,207.5822758,8.465021795,-205.8445316,-7.954761947,0.005000035,-0.000215325,0.255856232
0.060921661,10.00001295,0.00261231,0.286423126,0.005205822,207.6780364,8.493836694,-205.9405505,-7.982697775,0.005000044,-0.000226133,0.255707136
0.060922084,10.00001323,0.00261232,0.286923045,0.00520586,207.7737826,8.522699463,-206.0365532,-8.010689907,0.005000052,-0.000228373,0.255665732
0.060922403,10.00001352,0.002612327,0.287422966,0.005205887,207.8695144,8.551610099,-206.1325371,-8.038745739,0.00500006,-0.000214161,0.255872624
0.060923236,10.00001379,0.002612343,0.287922891,0.005205958,207.9652317,8.580568595,-206.228521,-8.066801571,0.005000067,-0.000249941,0.25536505
0.060923278,10.00001408,0.002612352,0.288422821,0.005205964,208.0609346,8.609574947,-206.3244711,-8.09497367,0.005000052,-0.000214652,0.255855789
0.060922872,10.00001436,0.002612358,0.288922748,0.005205925,208.1566229,8.638629136,-206.4204198,-8.123149464,0.005000038,-0.000225411,0.255706679
0.060923275,10.00001463,0.002612366,0.289422676,0.005205961,208.2522966,8.66773116,-206.5163523,-8.151381523,0.005000021,-0.000227603,0.255665299
0.060923575,10.0000149,0.002612372,0.289922607,0.005205987,208.3479559,8.696881015,-206.6122657,-8.179677234,0.005000002,-0.000213346,0.255872221
0.060924392,10.00001516,0.002612387,0.290422542,0.005206056,208.4436005,8.726078695,-206.7081791,-8.207972944,0.004999983,-0.000249082,0.25536468
0.060924419,10.00001544,0.002612395,0.290922481,0.005206061,208.5392305,8.755324195,-206.8040585,-8.236384835,0.004999967,-0.000213751,0.255855502
0.060924,10.0000157,0.0026124,0.291422418,0.005206021,208.6348459,8.784617497,-206.8999365,-8.264800418,0.004999951,-0.000224471,0.255706461
0.060924392,10.00001595,0.002612408,0.291922355,0.005206056,208.7304467,8.813958598,-206.9957981,-8.293272223,0.004999938,-0.000226624,0.25566518
0.060924683,10.00001621,0.002612413,0.292422295,0.005206081,208.8260327,8.843347494,-207.0916405,-8.321807631,0.004999928,-0.000212332,0.255872202
0.060925493,10.00001645,0.002612429,0.292922238,0.00520615,208.9216041,8.872784179,-207.1874829,-8.350343039,0.004999918,-0.000248033,0.255364754
0.060925515,10.00001671,0.002612436,0.293422186,0.005206154,209.0171607,8.902268648,-207.283291,-8.37899454,0.004999924,-0.000212669,0.255855697
0.060925093,10.00001696,0.002612441,0.293922132,0.005206114,209.1127026,8.931800883,-207.3790977,-8.40764973,0.00499993,-0.000223358,0.255706751
0.060925483,10.0000172,0.002612449,0.294422078,0.005206149,209.2082297,8.961380881,-207.4748878,-8.436361101,0.00499994,-0.00022548,0.255665519
0.060925773,10.00001744,0.002612455,0.294922027,0.005206174,209.303742,8.991008638,-207.5706586,-8.465136026,0.004999953,-0.000211159,0.255872499
0.060926583,10.00001767,0.002612471,0.295421979,0.005206243,209.3992395,9.020684148,-207.6664294,-8.493910951,0.004999966,-0.000246832,0.255364997
0.060926604,10.00001792,0.002612479,0.295921936,0.005206247,209.4947222,9.050407406,-207.7621656,-8.522801885,0.004999982,-0.000211439,0.255855647
0.060926178,10.00001815,0.002612485,0.29642189,0.005206206,209.5901899,9.080178394,-207.8579003,-8.551696503,0.004999999,-0.000222101,0.255706369
0.060926561,10.00001837,0.002612493,0.296921845,0.005206241,209.6856428,9.109997108,-207.9536184,-8.580647263,0.005000014,-0.000224194,0.255664685
0.060926837,10.0000186,0.002612499,0.297421802,0.005206264,209.7810808,9.139863545,-208.0493169,-8.609661528,0.00500003,-0.000209846,0.255871042
0.060927625,10.00001881,0.002612515,0.297921763,0.005206331,209.8765038,9.169777698,-208.1450155,-8.638675792,0.005000045,-0.000245492,0.255362918
0.060927614,10.00001905,0.002612522,0.298421729,0.005206332,209.9719118,9.199739563,-208.2406791,-8.667805982,0.005000047,-0.000210069,0.255852807
0.060927147,10.00001927,0.002612527,0.298921691,0.005206288,210.0673049,9.22974912,-208.3363413,-8.696939851,0.005000048,-0.000220704,0.255702759
0.060927477,10.00001948,0.002612533,0.299421655,0.005206318,210.162683,9.259806367,-208.4319868,-8.726129821,0.005000048,-0.000222768,0.255660526
0.060927691,10.0000197,0.002612537,0.29992162,0.005206336,210.258046,9.289911299,-208.5276125,-8.755383248,0.005000047,-0.000208393,0.25586655
0.060928411,10.0000199,0.002612549,0.300421588,0.005206397,210.3533939,9.32006391,-208.6232382,-8.784636673,0.005000046,-0.000244013,0.255358138
0.060928328,10.00002013,0.002612553,0.30092156,0.005206393,210.4487268,9.350264195,-208.7188287,-8.814005938,0.005000048,-0.000208563,0.255848721
0.060927794,10.00002034,0.002612553,0.301421529,0.005206343,210.5440445,9.380512134,-208.8144178,-8.843378876,0.00500005,-0.000219173,0.255699433
0.060928068,10.00002053,0.002612555,0.301921498,0.005206368,210.6393471,9.410807726,-208.90999,-8.872807876,0.005000052,-0.000221213,0.255658519
0.060928245,10.00002074,0.002612554,0.302421468,0.005206383,210.7346346,9.441150965,-209.0055423,-8.90230028,0.005000053,-0.000206815,0.255866456
0.060928957,10.00002093,0.002612562,0.30292144,0.005206444,210.8299069,9.471541846,-209.1010946,-8.931792684,0.005000054,-0.000242413,0.255359965
0.060928901,10.00002114,0.002612563,0.303421417,0.005206442,210.9251639,9.501980363,-209.1966114,-8.96140084,0.005000039,-0.000206941,0.255853161
0.060928431,10.00002133,0.002612562,0.30392139,0.005206398,211.0204058,9.532466497,-209.2921268,-8.991012665,0.005000023,-0.000217532,0.255706449
0.060928811,10.00002152,0.002612566,0.304421363,0.005206433,211.1156324,9.563000247,-209.3876251,-9.020680508,0.005000006,-0.000219552,0.255667432
0.060929133,10.00002171,0.002612569,0.304921338,0.00520646,211.2108437,9.593581608,-209.4831033,-9.050411706,0.004999988,-0.000205137,0.255876406
0.060930018,10.00002188,0.002612585,0.305421317,0.005206535,211.3060397,9.624210574,-209.5785816,-9.080142903,0.00499997,-0.000240721,0.255370808
0.060930148,10.00002208,0.002612596,0.305921301,0.005206549,211.4012204,9.654887141,-209.6740241,-9.109989762,0.004999955,-0.000205235,0.25586138
0.060929855,10.00002226,0.002612607,0.306421284,0.005206519,211.4963857,9.685611289,-209.7694652,-9.139840285,0.00499994,-0.000215814,0.255711717
0.060930371,10.00002243,0.002612624,0.306921268,0.005206565,211.5915357,9.716383017,-209.864889,-9.169746785,0.004999928,-0.000217822,0.255667791
