Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
27.67818446,1.92213E-05,7.0585E-05,14.94841059,-5.139E-06,-5.24846E-06,0,-3.97235E-06,7.24478E-05,10.17287722
27.82766964,1.91369E-05,7.05815E-05,14.94862647,-5.13943E-06,-5.23795E-06,0,-3.86825E-06,7.24078E-05,10.17366406
27.97715699,1.90539E-05,7.05778E-05,14.9488428,-5.13987E-06,-5.22748E-06,0,-3.76575E-06,7.23668E-05,10.17442205
28.1266465,1.89725E-05,7.05739E-05,14.94905956,-5.14034E-06,-5.21708E-06,0,-3.66486E-06,7.23249E-05,10.17515148
28.27613818,1.88926E-05,7.05699E-05,14.94927673,-5.14082E-06,-5.20672E-06,0,-3.56557E-06,7.2282E-05,10.17585262
28.42563204,1.88141E-05,7.05656E-05,14.9494943,-5.14133E-06,-5.19643E-06,0,-3.46787E-06,7.22382E-05,10.17652574
28.57512807,1.87372E-05,7.05612E-05,14.94971224,-5.14185E-06,-5.1862E-06,0,-3.37176E-06,7.21936E-05,10.17717114
28.72462628,1.86617E-05,7.05566E-05,14.94993054,-5.14239E-06,-5.17603E-06,0,-3.27722E-06,7.21482E-05,10.17778909
28.87412668,1.85876E-05,7.05518E-05,14.95014919,-5.14294E-06,-5.16593E-06,0,-3.18426E-06,7.2102E-05,10.17837987
29.02362927,1.8515E-05,7.05469E-05,14.95036816,-5.14352E-06,-5.15589E-06,0,-3.09287E-06,7.2055E-05,10.17894376
29.17313405,1.84439E-05,7.05419E-05,14.95058745,-5.14411E-06,-5.14593E-06,0,-3.00303E-06,7.20074E-05,10.17948104
29.32264102,1.83741E-05,7.05367E-05,14.95080703,-5.14472E-06,-5.13604E-06,0,-2.91474E-06,7.19591E-05,10.17999199
29.47215019,1.83058E-05,7.05314E-05,14.95102689,-5.14534E-06,-5.12622E-06,0,-2.82798E-06,7.19101E-05,10.18047689
29.62166156,1.82388E-05,7.05259E-05,14.95124702,-5.14598E-06,-5.11647E-06,0,-2.74276E-06,7.18606E-05,10.180936
29.77117513,1.81733E-05,7.05204E-05,14.9514674,-5.14663E-06,-5.1068E-06,0,-2.65906E-06,7.18104E-05,10.18136962
29.92069091,1.81091E-05,7.05147E-05,14.95168801,-5.1473E-06,-5.09721E-06,0,-2.57688E-06,7.17598E-05,10.18177801
30.07020889,1.80463E-05,7.05089E-05,14.95190884,-5.14797E-06,-5.0877E-06,0,-2.49619E-06,7.17087E-05,10.18216144
30.21972908,1.79848E-05,7.0503E-05,14.95212987,-5.14867E-06,-5.07827E-06,0,-2.417E-06,7.1657E-05,10.18252019
30.36925149,1.79247E-05,7.0497E-05,14.9523511,-5.14937E-06,-5.06892E-06,0,-2.33928E-06,7.1605E-05,10.18285452
30.51877611,1.78658E-05,7.04909E-05,14.9525725,-5.15009E-06,-5.05965E-06,0,-2.26304E-06,7.15524E-05,10.18316471
30.66830294,1.78083E-05,7.04847E-05,14.95279406,-5.15082E-06,-5.05047E-06,0,-2.18825E-06,7.14996E-05,10.18345102
30.81783199,1.77521E-05,7.04784E-05,14.95301576,-5.15156E-06,-5.04138E-06,0,-2.11491E-06,7.14463E-05,10.18371371
30.96736325,1.76971E-05,7.04721E-05,14.95323761,-5.1523E-06,-5.03237E-06,0,-2.04301E-06,7.13927E-05,10.18395305
31.11689674,1.76434E-05,7.04657E-05,14.95345957,-5.15306E-06,-5.02345E-06,0,-1.97253E-06,7.13389E-05,10.18416929
31.26643245,1.7591E-05,7.04591E-05,14.95368163,-5.15383E-06,-5.01462E-06,0,-1.90347E-06,7.12847E-05,10.1843627
31.41597037,1.75398E-05,7.04526E-05,14.95390379,-5.15461E-06,-5.00588E-06,0,-1.8358E-06,7.12304E-05,10.18453353
31.56551052,1.74898E-05,7.04459E-05,14.95412602,-5.15539E-06,-4.99723E-06,0,-1.76953E-06,7.11757E-05,10.18468202
31.71505289,1.74411E-05,7.04392E-05,14.95434833,-5.15618E-06,-4.98867E-06,0,-1.70462E-06,7.11209E-05,10.18480845
31.86459749,1.73935E-05,7.04324E-05,14.95457068,-5.15698E-06,-4.98021E-06,0,-1.64108E-06,7.1066E-05,10.18491304
32.01414431,1.73471E-05,7.04256E-05,14.95479307,-5.15778E-06,-4.97183E-06,0,-1.57889E-06,7.10108E-05,10.18499606
32.16369335,1.73018E-05,7.04187E-05,14.95501549,-5.15859E-06,-4.96355E-06,0,-1.51804E-06,7.09556E-05,10.18505773
32.31324462,1.72578E-05,7.04118E-05,14.95523793,-5.15941E-06,-4.95537E-06,0,-1.45851E-06,7.09002E-05,10.18509832
32.46279811,1.72148E-05,7.04048E-05,14.95546036,-5.16023E-06,-4.94728E-06,0,-1.40029E-06,7.08447E-05,10.18511805
32.61235382,1.7173E-05,7.03978E-05,14.95568279,-5.16105E-06,-4.93928E-06,0,-1.34336E-06,7.07893E-05,10.18511716
32.76191176,1.71323E-05,7.03907E-05,14.95590519,-5.16188E-06,-4.93138E-06,0,-1.28772E-06,7.07337E-05,10.18509589
32.91147193,1.70926E-05,7.03836E-05,14.95612755,-5.1627E-06,-4.92358E-06,0,-1.23334E-06,7.06782E-05,10.18505447
33.06103431,1.70541E-05,7.03765E-05,14.95634987,-5.16354E-06,-4.91587E-06,0,-1.18022E-06,7.06226E-05,10.18499314
33.21059892,1.70166E-05,7.03693E-05,14.95657213,-5.16437E-06,-4.90826E-06,0,-1.12834E-06,7.05671E-05,10.18491212
33.36016576,1.69801E-05,7.03621E-05,14.95679432,-5.16521E-06,-4.90075E-06,0,-1.07769E-06,7.05117E-05,10.18481163
33.50973481,1.69447E-05,7.03549E-05,14.95701643,-5.16605E-06,-4.89333E-06,0,-1.02825E-06,7.04563E-05,10.18469191
33.65930609,1.69103E-05,7.03477E-05,14.95723844,-5.16688E-06,-4.88601E-06,0,-9.80005E-07,7.0401E-05,10.18455318
33.80887958,1.68769E-05,7.03405E-05,14.95746035,-5.16772E-06,-4.87879E-06,0,-9.32947E-07,7.03458E-05,10.18439566
33.95845529,1.68445E-05,7.03332E-05,14.95768215,-5.16856E-06,-4.87167E-06,0,-8.87057E-07,7.02908E-05,10.18421956
34.10803322,1.68131E-05,7.03259E-05,14.95790381,-5.1694E-06,-4.86464E-06,0,-8.42323E-07,7.02359E-05,10.18402511
34.25761337,1.67826E-05,7.03186E-05,14.95812534,-5.17024E-06,-4.85772E-06,0,-7.98729E-07,7.01811E-05,10.18381252
34.40719573,1.67531E-05,7.03113E-05,14.95834672,-5.17108E-06,-4.85089E-06,0,-7.56261E-07,7.01265E-05,10.183582
34.5567803,1.67245E-05,7.03041E-05,14.95856794,-5.17191E-06,-4.84415E-06,0,-7.14904E-07,7.00721E-05,10.18333377
34.70636709,1.66968E-05,7.02968E-05,14.95878898,-5.17275E-06,-4.83752E-06,0,-6.74644E-07,7.0018E-05,10.18306803
34.85595608,1.667E-05,7.02895E-05,14.95900985,-5.17358E-06,-4.83098E-06,0,-6.35466E-07,6.9964E-05,10.182785
35.00554728,1.66441E-05,7.02822E-05,14.95923053,-5.17441E-06,-4.82454E-06,0,-5.97355E-07,6.99103E-05,10.18248489
35.15514069,1.66191E-05,7.0275E-05,14.95945101,-5.17523E-06,-4.8182E-06,0,-5.60297E-07,6.98569E-05,10.18216789
35.3047363,1.65949E-05,7.02677E-05,14.95967127,-5.17606E-06,-4.81195E-06,0,-5.24277E-07,6.98037E-05,10.18183422
35.45433411,1.65716E-05,7.02605E-05,14.95989132,-5.17688E-06,-4.80581E-06,0,-4.89281E-07,6.97508E-05,10.18148408
35.60393413,1.65491E-05,7.02533E-05,14.96011113,-5.17769E-06,-4.79975E-06,0,-4.55294E-07,6.96982E-05,10.18111766
35.75353634,1.65274E-05,7.02461E-05,14.9603307,-5.17851E-06,-4.7938E-06,0,-4.223E-07,6.96459E-05,10.18073517
35.90314074,1.65065E-05,7.0239E-05,14.96055002,-5.17932E-06,-4.78794E-06,0,-3.90287E-07,6.9594E-05,10.18033682
36.05274734,1.64864E-05,7.02318E-05,14.96076909,-5.18012E-06,-4.78217E-06,0,-3.59238E-07,6.95424E-05,10.17992279
36.20235612,1.64671E-05,7.02247E-05,14.96098788,-5.18092E-06,-4.77651E-06,0,-3.2914E-07,6.94911E-05,10.17949328
36.35196709,1.64486E-05,7.02177E-05,14.9612064,-5.18172E-06,-4.77093E-06,0,-2.99978E-07,6.94402E-05,10.17904849
36.50158025,1.64307E-05,7.02107E-05,14.96142463,-5.18251E-06,-4.76545E-06,0,-2.71737E-07,6.93897E-05,10.17858861
36.65119558,1.64137E-05,7.02037E-05,14.96164256,-5.1833E-06,-4.76007E-06,0,-2.44403E-07,6.93396E-05,10.17811384
36.8008131,1.63973E-05,7.01968E-05,14.96186018,-5.18408E-06,-4.75477E-06,0,-2.17963E-07,6.92897E-05,10.17762436
36.95043279,1.63816E-05,7.01899E-05,14.9620775,-5.18486E-06,-4.74957E-06,0,-1.924E-07,6.92404E-05,10.17712037
37.10005465,1.63666E-05,7.01831E-05,14.96229449,-5.18563E-06,-4.74447E-06,0,-1.67702E-07,6.91914E-05,10.17660206
37.24967868,1.63524E-05,7.01763E-05,14.96251115,-5.1864E-06,-4.73945E-06,0,-1.43853E-07,6.91429E-05,10.17606962
37.39930487,1.63387E-05,7.01695E-05,14.96272747,-5.18716E-06,-4.73453E-06,0,-1.20841E-07,6.90948E-05,10.17552322
37.54893322,1.63257E-05,7.01629E-05,14.96294344,-5.18792E-06,-4.7297E-06,0,-9.865E-08,6.90471E-05,10.17496307
37.69856374,1.63134E-05,7.01563E-05,14.96315906,-5.18867E-06,-4.72495E-06,0,-7.7267E-08,6.89999E-05,10.17438933
37.8481964,1.63017E-05,7.01497E-05,14.96337431,-5.18941E-06,-4.7203E-06,0,-5.6678E-08,6.8953E-05,10.17380221
37.99783122,1.62906E-05,7.01432E-05,14.96358919,-5.19015E-06,-4.71574E-06,0,-3.6868E-08,6.89067E-05,10.17320187
38.14746819,1.62801E-05,7.01368E-05,14.96380369,-5.19088E-06,-4.71126E-06,0,-1.7825E-08,6.88608E-05,10.1725885
38.29710729,1.62702E-05,7.01304E-05,14.9640178,-5.19161E-06,-4.70687E-06,0,0,6.88153E-05,10.17196229
38.44674854,1.62608E-05,7.01241E-05,14.96423152,-5.19233E-06,-4.70257E-06,0,1.8017E-08,6.87704E-05,10.1713234
38.59639192,1.62521E-05,7.01179E-05,14.96444483,-5.19304E-06,-4.69836E-06,0,3.4843E-08,6.87259E-05,10.17067202
38.74603744,1.62438E-05,7.01117E-05,14.96465774,-5.19375E-06,-4.69423E-06,0,5.0957E-08,6.86819E-05,10.17000833
38.89568508,1.62362E-05,7.01057E-05,14.96487022,-5.19445E-06,-4.69018E-06,0,6.6373E-08,6.86385E-05,10.16933249
39.04533484,1.6229E-05,7.00996E-05,14.96508228,-5.19515E-06,-4.68622E-06,0,8.1103E-08,6.85954E-05,10.1686447
39.19498672,1.62224E-05,7.00937E-05,14.96529391,-5.19583E-06,-4.68234E-06,0,9.516E-08,6.85529E-05,10.1679451
39.34464072,1.62162E-05,7.00878E-05,14.9655051,-5.19652E-06,-4.67855E-06,0,1.08558E-07,6.85108E-05,10.16723389
39.49429682,1.62106E-05,7.00821E-05,14.96571585,-5.19719E-06,-4.67484E-06,0,1.2131E-07,6.84693E-05,10.16651123
39.64395503,1.62054E-05,7.00764E-05,14.96592614,-5.19786E-06,-4.67121E-06,0,1.33427E-07,6.84283E-05,10.16577729
39.79361534,1.62007E-05,7.00707E-05,14.96613597,-5.19852E-06,-4.66765E-06,0,1.44924E-07,6.83877E-05,10.16503224
39.94327775,1.61965E-05,7.00652E-05,14.96634534,-5.19917E-06,-4.66418E-06,0,1.55813E-07,6.83478E-05,10.16427624
40.09294225,1.61927E-05,7.00597E-05,14.96655424,-5.19982E-06,-4.66079E-06,0,1.66105E-07,6.83082E-05,10.16350947
40.24260883,1.61894E-05,7.00543E-05,14.96676265,-5.20046E-06,-4.65747E-06,0,1.75814E-07,6.82692E-05,10.16273208
40.3922775,1.61865E-05,7.0049E-05,14.96697058,-5.2011E-06,-4.65423E-06,0,1.84951E-07,6.82307E-05,10.16194425
40.54194824,1.6184E-05,7.00438E-05,14.96717803,-5.20173E-06,-4.65107E-06,0,1.93529E-07,6.81927E-05,10.16114613
40.69162106,1.61819E-05,7.00386E-05,14.96738497,-5.20235E-06,-4.64798E-06,0,2.0156E-07,6.81553E-05,10.16033788
40.84129594,1.61802E-05,7.00336E-05,14.96759141,-5.20296E-06,-4.64497E-06,0,2.09056E-07,6.81183E-05,10.15951966
40.99097288,1.61788E-05,7.00286E-05,14.96779734,-5.20357E-06,-4.64203E-06,0,2.16028E-07,6.80818E-05,10.15869164
41.14065189,1.61779E-05,7.00237E-05,14.96800276,-5.20416E-06,-4.63916E-06,0,2.22488E-07,6.80459E-05,10.15785397
41.29033294,1.61773E-05,7.00189E-05,14.96820765,-5.20476E-06,-4.63637E-06,0,2.28448E-07,6.80105E-05,10.15700681
41.44001604,1.61771E-05,7.00142E-05,14.96841202,-5.20534E-06,-4.63364E-06,0,2.33918E-07,6.79756E-05,10.1561503
41.58970118,1.61772E-05,7.00095E-05,14.96861586,-5.20592E-06,-4.63099E-06,0,2.38911E-07,6.79412E-05,10.15528462
41.73938835,1.61777E-05,7.0005E-05,14.96881916,-5.20649E-06,-4.6284E-06,0,2.43438E-07,6.79073E-05,10.1544099
41.88907756,1.61785E-05,7.00005E-05,14.96902192,-5.20705E-06,-4.62589E-06,0,2.47508E-07,6.78739E-05,10.15352629
42.03876879,1.61796E-05,6.99961E-05,14.96922413,-5.20761E-06,-4.62344E-06,0,2.51135E-07,6.7841E-05,10.15263396
42.18846204,1.6181E-05,6.99918E-05,14.96942579,-5.20816E-06,-4.62106E-06,0,2.54327E-07,6.78087E-05,10.15173305
42.3381573,1.61827E-05,6.99876E-05,14.96962689,-5.2087E-06,-4.61874E-06,0,2.57096E-07,6.77768E-05,10.15082369
42.48785457,1.61847E-05,6.99834E-05,14.96982743,-5.20923E-06,-4.61649E-06,0,2.59452E-07,6.77455E-05,10.14990605
42.63755385,1.6187E-05,6.99794E-05,14.9700274,-5.20976E-06,-4.6143E-06,0,2.61406E-07,6.77147E-05,10.14898027
42.78725512,1.61895E-05,6.99754E-05,14.97022679,-5.21028E-06,-4.61218E-06,0,2.62968E-07,6.76843E-05,10.14804649
42.93695838,1.61923E-05,6.99715E-05,14.97042561,-5.21079E-06,-4.61011E-06,0,2.64148E-07,6.76545E-05,10.14710485
43.08666363,1.61954E-05,6.99677E-05,14.97062385,-5.2113E-06,-4.60811E-06,0,2.64956E-07,6.76252E-05,10.14615549
43.23637086,1.61987E-05,6.9964E-05,14.9708215,-5.2118E-06,-4.60617E-06,0,2.65402E-07,6.75964E-05,10.14519855
43.38608006,1.62023E-05,6.99603E-05,14.97101856,-5.21229E-06,-4.60429E-06,0,2.65496E-07,6.7568E-05,10.14423418
43.53579123,1.62061E-05,6.99568E-05,14.97121503,-5.21277E-06,-4.60247E-06,0,2.65247E-07,6.75402E-05,10.14326251
43.68550436,1.62101E-05,6.99533E-05,14.9714109,-5.21325E-06,-4.60071E-06,0,2.64664E-07,6.75129E-05,10.14228368
43.83521944,1.62143E-05,6.99499E-05,14.97160616,-5.21372E-06,-4.599E-06,0,2.63758E-07,6.74859E-05,10.14129782
43.98493648,1.62188E-05,6.99466E-05,14.97180082,-5.21418E-06,-4.59735E-06,0,2.62537E-07,6.74596E-05,10.14030507
44.13465546,1.62234E-05,6.99434E-05,14.97199486,-5.21464E-06,-4.59575E-06,0,2.6101E-07,6.74337E-05,10.13930556
44.28437637,1.62282E-05,6.99402E-05,14.97218829,-5.21508E-06,-4.59421E-06,0,2.59187E-07,6.74083E-05,10.13829942
44.43409922,1.62333E-05,6.99371E-05,14.97238109,-5.21552E-06,-4.59272E-06,0,2.57076E-07,6.73834E-05,10.13728678
44.58382399,1.62385E-05,6.99342E-05,14.97257328,-5.21596E-06,-4.59129E-06,0,2.54686E-07,6.73589E-05,10.13626778
44.73355068,1.62438E-05,6.99312E-05,14.97276484,-5.21638E-06,-4.5899E-06,0,2.52026E-07,6.73349E-05,10.13524253
44.88327929,1.62494E-05,6.99284E-05,14.97295576,-5.2168E-06,-4.58857E-06,0,2.49102E-07,6.73114E-05,10.13421118
45.0330098,1.62551E-05,6.99257E-05,14.97314605,-5.21722E-06,-4.58729E-06,0,2.45926E-07,6.72883E-05,10.13317384
45.18274221,1.62609E-05,6.9923E-05,14.97333571,-5.21762E-06,-4.58605E-06,0,2.42503E-07,6.72658E-05,10.13213064
45.33247651,1.62669E-05,6.99204E-05,14.97352472,-5.21802E-06,-4.58487E-06,0,2.38844E-07,6.72436E-05,10.13108171
45.4822127,1.6273E-05,6.99179E-05,14.97371309,-5.21841E-06,-4.58373E-06,0,2.34954E-07,6.7222E-05,10.13002716
45.63195077,1.62793E-05,6.99155E-05,14.97390081,-5.2188E-06,-4.58264E-06,0,2.30842E-07,6.72007E-05,10.12896712
45.78169071,1.62857E-05,6.99131E-05,14.97408788,-5.21918E-06,-4.5816E-06,0,2.26517E-07,6.71799E-05,10.12790171
45.93143252,1.62922E-05,6.99108E-05,14.97427429,-5.21955E-06,-4.5806E-06,0,2.21985E-07,6.71596E-05,10.12683105
46.0811762,1.62989E-05,6.99086E-05,14.97446005,-5.21991E-06,-4.57964E-06,0,2.17253E-07,6.71397E-05,10.12575526
46.23092172,1.63056E-05,6.99065E-05,14.97464514,-5.22027E-06,-4.57873E-06,0,2.1233E-07,6.71203E-05,10.12467445
46.3806691,1.63124E-05,6.99044E-05,14.97482958,-5.22062E-06,-4.57786E-06,0,2.07221E-07,6.71012E-05,10.12358875
46.53041831,1.63194E-05,6.99024E-05,14.97501334,-5.22096E-06,-4.57704E-06,0,2.01935E-07,6.70826E-05,10.12249827
46.68016936,1.63264E-05,6.99005E-05,14.97519644,-5.2213E-06,-4.57625E-06,0,1.96478E-07,6.70645E-05,10.12140312
46.82992224,1.63335E-05,6.98987E-05,14.97537887,-5.22163E-06,-4.5755E-06,0,1.90857E-07,6.70467E-05,10.12030341
46.97967694,1.63407E-05,6.98969E-05,14.97556062,-5.22196E-06,-4.5748E-06,0,1.85079E-07,6.70294E-05,10.11919927
47.12943345,0.000016348,6.98952E-05,14.97574169,-5.22228E-06,-4.57413E-06,0,1.7915E-07,6.70125E-05,10.11809079
47.27919177,1.63553E-05,6.98936E-05,14.97592209,-5.22259E-06,-4.5735E-06,0,1.73076E-07,6.6996E-05,10.1169781
47.42895189,1.63628E-05,6.9892E-05,14.9761018,-5.2229E-06,-4.57291E-06,0,1.66865E-07,6.69799E-05,10.1158613
47.5787138,1.63702E-05,6.98906E-05,14.97628083,-5.2232E-06,-4.57236E-06,0,1.60521E-07,6.69642E-05,10.1147405
47.7284775,1.63778E-05,6.98892E-05,14.97645917,-5.22349E-06,-4.57184E-06,0,1.54052E-07,6.69489E-05,10.1136158
47.87824298,1.63854E-05,6.98878E-05,14.97663683,-5.22378E-06,-4.57135E-06,0,1.47463E-07,6.69339E-05,10.11248732
48.02801024,1.6393E-05,6.98865E-05,14.97681379,-5.22406E-06,-4.5709E-06,0,1.4076E-07,6.69195E-05,10.11135515
48.17777926,1.64007E-05,6.98853E-05,14.97699006,-5.22434E-06,-4.57049E-06,0,1.33949E-07,6.69053E-05,10.11021941
48.32755004,1.64084E-05,6.98842E-05,14.97716563,-5.22461E-06,-4.5701E-06,0,1.27035E-07,6.68915E-05,10.1090802
48.47732257,1.64162E-05,6.98831E-05,14.97734051,-5.22487E-06,-4.56975E-06,0,1.20024E-07,6.68782E-05,10.10793762
48.62709684,1.6424E-05,6.98821E-05,14.97751468,-5.22513E-06,-4.56943E-06,0,1.12921E-07,6.68651E-05,10.10679177
48.77687286,1.64318E-05,6.98812E-05,14.97768816,-5.22538E-06,-4.56915E-06,0,1.05732E-07,6.68525E-05,10.10564275
48.92665061,1.64396E-05,6.98803E-05,14.97786093,-5.22563E-06,-4.56889E-06,0,9.8461E-08,6.68402E-05,10.10449066
49.07643008,1.64475E-05,6.98795E-05,14.978033,-5.22587E-06,-4.56866E-06,0,9.1115E-08,6.68282E-05,10.1033356
49.22621126,1.64553E-05,6.98787E-05,14.97820437,-5.22611E-06,-4.56846E-06,0,8.3697E-08,6.68167E-05,10.10217768
49.37599416,1.64632E-05,6.9878E-05,14.97837502,-5.22634E-06,-4.56828E-06,0,7.6212E-08,6.68054E-05,10.10101698
49.52577876,1.64711E-05,6.98774E-05,14.97854496,-5.22656E-06,-4.56814E-06,0,6.8666E-08,6.67946E-05,10.0998536
49.67556506,1.6479E-05,6.98768E-05,14.9787142,-5.22678E-06,-4.56802E-06,0,6.1063E-08,6.6784E-05,10.09868764
49.82535304,1.64869E-05,6.98763E-05,14.97888272,-5.227E-06,-4.56793E-06,0,5.3408E-08,6.67737E-05,10.09751919
49.97514271,1.64949E-05,6.98759E-05,14.97905053,-5.22721E-06,-4.56786E-06,0,4.5704E-08,6.67639E-05,10.09634835
50.12493405,1.65028E-05,6.98755E-05,14.97921762,-5.22741E-06,-4.56782E-06,0,3.7956E-08,6.67543E-05,10.0951752
50.27472706,1.65106E-05,6.98751E-05,14.97938399,-5.22761E-06,-4.5678E-06,0,3.017E-08,6.67451E-05,10.09399985
50.42452173,1.65185E-05,6.98749E-05,14.97954965,-5.2278E-06,-4.56781E-06,0,2.2347E-08,6.67361E-05,10.09282237
50.57431805,1.65264E-05,6.98746E-05,14.97971459,-5.22799E-06,-4.56783E-06,0,1.4494E-08,6.67275E-05,10.09164286
50.72411602,1.65343E-05,6.98745E-05,14.97987881,-5.22818E-06,-4.56789E-06,0,0,6.6719E-05,10.09046142
50.87391562,1.65421E-05,6.98744E-05,14.9800423,-5.22836E-06,-4.56796E-06,0,0,6.67107E-05,10.08927811
51.02371686,1.65499E-05,6.98743E-05,14.98020508,-5.22853E-06,-4.56805E-06,0,0,6.67034E-05,10.08809304
51.17351972,1.65577E-05,6.98743E-05,14.98036713,-5.2287E-06,-4.56817E-06,0,-1.7158E-08,6.66963E-05,10.0869063
51.3233242,1.65655E-05,6.98743E-05,14.98052845,-5.22887E-06,-4.5683E-06,0,-2.5111E-08,6.66891E-05,10.08571795
51.47313029,1.65732E-05,6.98744E-05,14.98068906,-5.22903E-06,-4.56846E-06,0,-3.3074E-08,6.66823E-05,10.0845281
51.62293798,1.65809E-05,6.98746E-05,14.98084893,-5.22919E-06,-4.56863E-06,0,-4.1042E-08,6.66757E-05,10.08333681
51.77274727,1.65886E-05,6.98748E-05,14.98100808,-5.22934E-06,-4.56882E-06,0,-4.9013E-08,6.66694E-05,10.08214419
51.92255814,1.65962E-05,6.9875E-05,14.9811665,-5.22949E-06,-4.56903E-06,0,-5.6983E-08,6.66633E-05,10.0809503
52.07237059,1.66038E-05,6.98753E-05,14.98132419,-5.22963E-06,-4.56926E-06,0,-6.4949E-08,6.66576E-05,10.07975523
52.22218462,1.66114E-05,6.98757E-05,14.98148116,-5.22977E-06,-4.5695E-06,0,-7.2909E-08,6.66521E-05,10.07855906
52.37200021,1.66189E-05,6.98761E-05,14.98163739,-5.22991E-06,-4.56976E-06,0,-8.0858E-08,6.66468E-05,10.07736186
52.52181737,1.66264E-05,6.98765E-05,14.9817929,-5.23004E-06,-4.57004E-06,0,-8.8795E-08,6.66418E-05,10.07616373
52.67163607,1.66338E-05,6.9877E-05,14.98194767,-5.23016E-06,-4.57033E-06,0,-9.6717E-08,0.000066637,10.07496473
52.82145632,1.66412E-05,6.98775E-05,14.98210172,-5.23029E-06,-4.57063E-06,0,-1.0462E-07,6.66325E-05,10.07376493
52.9712781,1.66486E-05,6.9878E-05,14.98225503,-5.23041E-06,-4.57095E-06,0,-1.12502E-07,6.66282E-05,10.07256443
53.12110142,1.66559E-05,6.98787E-05,14.98240761,-5.23052E-06,-4.57128E-06,0,-1.20361E-07,6.66241E-05,10.07136329
53.27092625,1.66631E-05,6.98793E-05,14.98255946,-5.23063E-06,-4.57163E-06,0,-1.28195E-07,6.66204E-05,10.07016158
53.4207526,1.66703E-05,6.988E-05,14.98271058,-5.23074E-06,-4.57199E-06,0,-0.000000136,6.66167E-05,10.06895939
53.57058046,1.66774E-05,6.98807E-05,14.98286096,-5.23085E-06,-4.57236E-06,0,-1.43775E-07,6.66134E-05,10.06775678
53.72040982,1.66845E-05,6.98815E-05,14.98301061,-5.23095E-06,-4.57275E-06,0,-1.51517E-07,6.66102E-05,10.06655382
53.87024067,1.66915E-05,6.98823E-05,14.98315953,-5.23105E-06,-4.57314E-06,0,-1.59224E-07,6.66072E-05,10.06535059
54.02007301,1.66984E-05,6.98831E-05,14.98330772,-5.23114E-06,-4.57355E-06,0,-1.66894E-07,6.66046E-05,10.06414715
54.16990682,1.67053E-05,6.9884E-05,14.98345517,-5.23123E-06,-4.57397E-06,0,-1.74525E-07,6.6602E-05,10.06294359
54.31974211,1.67122E-05,6.98849E-05,14.9836019,-5.23132E-06,-4.5744E-06,0,-1.82115E-07,6.65997E-05,10.06173995
54.46957886,1.6719E-05,6.98859E-05,14.98374788,-5.2314E-06,-4.57483E-06,0,-1.89663E-07,6.65976E-05,10.06053632
54.61941706,1.67257E-05,6.98869E-05,14.98389314,-5.23149E-06,-4.57528E-06,0,-1.97165E-07,6.65956E-05,10.05933276
54.76925672,1.67323E-05,6.98879E-05,14.98403766,-5.23156E-06,-4.57574E-06,0,-2.04622E-07,6.6594E-05,10.05812934
54.91909781,1.67389E-05,6.98889E-05,14.98418145,-5.23164E-06,-4.5762E-06,0,-2.1203E-07,6.65923E-05,10.05692612
55.06894034,1.67454E-05,6.989E-05,14.98432451,-5.23171E-06,-4.57668E-06,0,-2.19388E-07,6.6591E-05,10.05572317
55.2187843,1.67519E-05,6.98912E-05,14.98446684,-5.23178E-06,-4.57716E-06,0,-2.26696E-07,6.65898E-05,10.05452055
55.36862968,1.67582E-05,6.98923E-05,14.98460843,-5.23185E-06,-4.57765E-06,0,-2.3395E-07,6.65888E-05,10.05331832
55.51847647,1.67645E-05,6.98935E-05,14.9847493,-5.23191E-06,-4.57814E-06,0,-2.4115E-07,6.6588E-05,10.05211655
55.66832466,1.67708E-05,6.98947E-05,14.98488943,-5.23197E-06,-4.57865E-06,0,-2.48295E-07,6.65872E-05,10.05091531
55.81817425,1.6777E-05,6.98959E-05,14.98502883,-5.23203E-06,-4.57916E-06,0,-2.55382E-07,6.65868E-05,10.04971464
55.96802524,1.67831E-05,6.98972E-05,14.9851675,-5.23208E-06,-4.57967E-06,0,-2.62412E-07,6.65864E-05,10.04851462
56.1178776,1.67891E-05,6.98985E-05,14.98530544,-5.23213E-06,-4.5802E-06,0,-2.69382E-07,6.65862E-05,10.0473153
56.26773134,1.6795E-05,6.98998E-05,14.98544266,-5.23218E-06,-4.58072E-06,0,-2.76291E-07,6.65862E-05,10.04611674
56.41758645,1.68009E-05,6.99012E-05,14.98557914,-5.23223E-06,-4.58126E-06,0,-2.83138E-07,6.65862E-05,10.044919
56.56744292,1.68067E-05,6.99026E-05,14.9857149,-5.23228E-06,-4.58179E-06,0,-2.89923E-07,6.65866E-05,10.04372213
56.71730075,1.68125E-05,6.9904E-05,14.98584992,-5.23232E-06,-4.58234E-06,0,-2.96644E-07,6.65869E-05,10.04252621
56.86715992,1.68181E-05,6.99054E-05,14.98598422,-5.23236E-06,-4.58288E-06,0,-3.03299E-07,6.65874E-05,10.04133127
57.01702043,1.68237E-05,6.99069E-05,14.9861178,-5.2324E-06,-4.58343E-06,0,-3.0989E-07,6.65882E-05,10.04013738
